,Product ID,Quantity,Sales,Profit,discount,group
2497,FUR-SAU-10004137,3,194.57999999999998,-173.25,withDiscount,withDiscount
2498,TEC-PH-10001619,13,1789.349,-7.642800000000001,withDiscount,withDiscount
2499,TEC-CO-10001894,13,2477.79,734.88,withDiscount,withDiscount
2500,OFF-BI-10004738,7,28.410000000000004,-37.879999999999995,withDiscount,withDiscount
2501,OFF-PA-10000362,3,15.912,-5.328,withDiscount,withDiscount
2502,TEC-BRO-10000463,1,105.492,-44.838,withDiscount,withDiscount
2503,TEC-CO-10002526,1,224.003,-0.0072,withDiscount,withDiscount
2504,OFF-SME-10001667,4,14.4,-31.68,withDiscount,withDiscount
2505,TEC-MEM-10004014,6,590.904,-325.116,withDiscount,withDiscount
2506,TEC-AC-10000736,4,255.968,51.1936,withDiscount,withDiscount
2507,OFF-LA-10000108,2,13.674,-3.126,withDiscount,withDiscount
2508,TEC-PH-10001585,26,3110.2870000000003,175.152,withDiscount,withDiscount
2509,FUR-FU-10002094,3,90.666,-13.644,withDiscount,withDiscount
2510,OFF-AR-10002897,10,204.309,14.709,withDiscount,withDiscount
2511,FUR-BO-10004459,15,1283.184,-84.516,withDiscount,withDiscount
2512,TEC-SAN-10001899,4,118.935,-157.065,withDiscount,withDiscount
2513,FUR-FU-10000206,14,27.936,6.3438,withDiscount,withDiscount
2514,OFF-PA-10002011,15,109.172,-26.427999999999997,withDiscount,withDiscount
2515,OFF-ST-10000290,5,81.92,-9.280000000000001,withDiscount,withDiscount
2516,OFF-AME-10002081,7,46.397999999999996,-55.662,withDiscount,withDiscount
2517,OFF-LA-10000443,20,59.04,19.926,withDiscount,withDiscount
2518,FUR-CH-10004675,12,1940.912,56.7008,withDiscount,withDiscount
2519,OFF-EAT-10000820,8,70.368,-24.672,withDiscount,withDiscount
2520,OFF-SU-10002169,3,36.44,2.0,withDiscount,withDiscount
2521,OFF-AP-10004295,4,1788.59,99.348,withDiscount,withDiscount
2522,OFF-EN-10000556,3,133.164,-0.036,withDiscount,withDiscount
2523,OFF-BI-10002126,6,11.82,-7.14,withDiscount,withDiscount
2524,OFF-PA-10003499,16,211.758,63.918,withDiscount,withDiscount
2525,OFF-SU-10000130,4,23.088,-5.072,withDiscount,withDiscount
2526,TEC-AC-10004877,3,16.56,-2.484,withDiscount,withDiscount
2527,OFF-ST-10001638,21,2412.21,405.0308,withDiscount,withDiscount
2528,OFF-FA-10001718,21,107.352,-30.618000000000002,withDiscount,withDiscount
2529,OFF-AP-10003184,2,1027.62,296.82,withDiscount,withDiscount
2530,OFF-EAT-10003405,3,16.368000000000002,-18.462,withDiscount,withDiscount
2531,OFF-SU-10002451,7,168.21,59.64,withDiscount,withDiscount
2532,OFF-LA-10002972,6,21.456,-1.824,withDiscount,withDiscount
2533,OFF-AR-10003158,16,50.944,8.9152,withDiscount,withDiscount
2534,FUR-BUS-10000984,1,43.011,-68.829,withDiscount,withDiscount
2535,FUR-FU-10000965,2,41.552,-19.7372,withDiscount,withDiscount
2536,FUR-FU-10003235,3,286.59839999999997,-15.8916,withDiscount,withDiscount
2537,OFF-JIF-10002275,1,3.618,-5.082,withDiscount,withDiscount
2538,TEC-AC-10000474,12,854.3439999999999,105.101,withDiscount,withDiscount
2539,TEC-PH-10002035,10,4313.25,-1629.4499999999998,withDiscount,withDiscount
2540,TEC-AC-10000682,3,39.816,7.4655,withDiscount,withDiscount
2541,OFF-FA-10004839,4,42.9,-10.98,withDiscount,withDiscount
2542,OFF-SU-10003651,4,21.0,-16.44,withDiscount,withDiscount
2543,OFF-HON-10003230,2,6.528,-7.512,withDiscount,withDiscount
2544,OFF-ST-10000351,6,209.28000000000003,-75.84,withDiscount,withDiscount
2545,TEC-CO-10003819,20,4223.02,-564.9839999999999,withDiscount,withDiscount
2546,OFF-EN-10002240,3,20.16,-5.31,withDiscount,withDiscount
2547,TEC-AC-10004864,8,233.664,67.1784,withDiscount,withDiscount
2548,OFF-ST-10001758,33,5607.926,-887.46,withDiscount,withDiscount
2549,OFF-FA-10003929,4,25.776,-5.664,withDiscount,withDiscount
2550,OFF-ST-10004459,18,5404.89,-1013.4179999999999,withDiscount,withDiscount
2551,OFF-FA-10004067,14,142.93259999999998,3.0725999999999978,withDiscount,withDiscount
2552,OFF-AR-10000399,22,937.17,288.39,withDiscount,withDiscount
2553,OFF-ACC-10004538,6,32.832,-24.768,withDiscount,withDiscount
2554,TEC-CO-10004042,4,1287.954,333.234,withDiscount,withDiscount
2555,FUR-BO-10004430,5,631.701,-145.149,withDiscount,withDiscount
2556,OFF-PA-10000176,15,227.64,79.674,withDiscount,withDiscount
2557,TEC-AC-10003626,2,68.796,-41.304,withDiscount,withDiscount
2558,TEC-BEL-10002207,1,34.506,-80.514,withDiscount,withDiscount
2559,OFF-LA-10002289,26,169.3629,-50.5971,withDiscount,withDiscount
2560,OFF-AP-10004756,5,258.79499999999996,-17.355,withDiscount,withDiscount
2561,FUR-CH-10003853,12,548.184,-195.816,withDiscount,withDiscount
2562,OFF-ST-10000142,3,998.1120000000001,99.81120000000001,withDiscount,withDiscount
2563,OFF-BRE-10003295,8,724.104,-1472.38,withDiscount,withDiscount
2564,OFF-ST-10001694,6,94.446,22.986,withDiscount,withDiscount
2565,OFF-GLO-10004160,1,8.352,-6.288,withDiscount,withDiscount
2566,OFF-EN-10004526,9,289.46250000000003,104.51249999999999,withDiscount,withDiscount
2567,OFF-KRA-10000534,1,14.796,-29.604,withDiscount,withDiscount
2568,TEC-AC-10002637,6,863.952,-151.1916,withDiscount,withDiscount
2569,TEC-MA-10000002,16,2159.888,363.72900000000004,withDiscount,withDiscount
2570,OFF-PA-10002137,6,37.344,11.67,withDiscount,withDiscount
2571,OFF-AP-10003266,9,106.632,29.3238,withDiscount,withDiscount
2572,OFF-BI-10001055,6,18.09,-6.93,withDiscount,withDiscount
2573,OFF-SAN-10002015,3,12.852,-10.368,withDiscount,withDiscount
2574,FUR-BO-10003530,5,531.624,-407.856,withDiscount,withDiscount
2575,OFF-BI-10001362,2,9.888,-3.152,withDiscount,withDiscount
2576,OFF-ACC-10000808,1,12.048,-12.372,withDiscount,withDiscount
2577,TEC-CAN-10002843,5,278.901,-374.349,withDiscount,withDiscount
2578,FUR-FU-10004998,3,36.144,-3.636,withDiscount,withDiscount
2579,FUR-FU-10003384,9,190.94400000000002,25.344,withDiscount,withDiscount
2580,OFF-EN-10004495,16,245.38049999999998,-81.0192,withDiscount,withDiscount
2581,TEC-MA-10004955,10,1495.575,-123.225,withDiscount,withDiscount
2582,OFF-BI-10000042,11,40.368,4.9356,withDiscount,withDiscount
2583,TEC-AC-10000865,8,400.608,-247.152,withDiscount,withDiscount
2584,OFF-EN-10003507,8,62.800000000000004,-30.8,withDiscount,withDiscount
2585,FUR-BO-10002766,7,1155.504,-693.336,withDiscount,withDiscount
2586,OFF-AR-10001919,3,4.5120000000000005,0.5075999999999999,withDiscount,withDiscount
2587,OFF-FA-10000834,2,8.31,-1.35,withDiscount,withDiscount
2588,OFF-AR-10000319,17,573.558,-151.152,withDiscount,withDiscount
2589,OFF-LA-10000195,6,44.55,-4.59,withDiscount,withDiscount
2590,TEC-AC-10001664,6,259.774,-93.2058,withDiscount,withDiscount
2591,FUR-HAR-10002873,10,1713.96,-1142.64,withDiscount,withDiscount
2592,OFF-PA-10001950,10,66.72,20.849999999999998,withDiscount,withDiscount
2593,OFF-LA-10003231,2,4.8,-1.92,withDiscount,withDiscount
2594,FUR-HON-10002599,2,34.812,-53.388,withDiscount,withDiscount
2595,OFF-ST-10000872,43,3639.5099999999998,-2266.11,withDiscount,withDiscount
2596,OFF-BI-10003527,20,13472.494,762.5910000000001,withDiscount,withDiscount
2597,TEC-PH-10001336,13,1238.304,47.7263,withDiscount,withDiscount
2598,FUR-SAF-10003540,2,117.72,-156.96,withDiscount,withDiscount
2599,OFF-BI-10003981,28,88.98400000000001,24.152800000000003,withDiscount,withDiscount
2600,OFF-AR-10003117,12,174.06,-31.5,withDiscount,withDiscount
2601,OFF-EN-10003071,6,30.4,-9.32,withDiscount,withDiscount
2602,OFF-PA-10001720,18,237.654,73.494,withDiscount,withDiscount
2603,FUR-BO-10001619,5,339.92,8.498,withDiscount,withDiscount
2604,TEC-CO-10003236,2,959.984,311.995,withDiscount,withDiscount
2605,OFF-TEN-10002817,3,20.898,-25.811999999999998,withDiscount,withDiscount
2606,OFF-FA-10003529,9,58.24,1.7200000000000002,withDiscount,withDiscount
2607,OFF-FA-10000027,15,158.172,32.172000000000004,withDiscount,withDiscount
2608,TEC-CO-10000620,12,3727.731,-405.0675,withDiscount,withDiscount
2609,FUR-CH-10001616,11,303.992,-26.008000000000003,withDiscount,withDiscount
2610,OFF-EN-10004100,1,21.36,7.2,withDiscount,withDiscount
2611,TEC-CO-10004535,7,2023.243,597.973,withDiscount,withDiscount
2612,OFF-AR-10004999,3,14.352,0.897,withDiscount,withDiscount
2613,OFF-AR-10004956,7,31.248,3.5153999999999996,withDiscount,withDiscount
2614,OFF-FEL-10001541,8,1052.6399999999999,144.47999999999996,withDiscount,withDiscount
2615,TEC-MA-10001494,7,1531.295,-634.431,withDiscount,withDiscount
2616,TEC-LOG-10001871,2,198.024,-237.636,withDiscount,withDiscount
2617,OFF-PA-10000030,9,93.5262,24.6762,withDiscount,withDiscount
2618,OFF-ST-10001321,7,86.352,7.5558,withDiscount,withDiscount
2619,TEC-PH-10000810,8,446.52,106.67999999999999,withDiscount,withDiscount
2620,OFF-ST-10004368,4,87.504,-1.536,withDiscount,withDiscount
2621,OFF-BI-10001804,5,54.366,18.516000000000002,withDiscount,withDiscount
2622,FUR-CH-10002207,6,253.076,58.8564,withDiscount,withDiscount
2623,TEC-EPS-10000689,2,118.965,-173.35500000000002,withDiscount,withDiscount
2624,TEC-CO-10001633,14,3085.423,-164.95500000000004,withDiscount,withDiscount
2625,FUR-BO-10001553,7,2442.07,-244.251,withDiscount,withDiscount
2626,OFF-PA-10003953,2,10.368,3.6288,withDiscount,withDiscount
2627,TEC-CO-10001222,11,2589.893,-434.88599999999997,withDiscount,withDiscount
2628,OFF-PA-10003381,14,535.3191,46.0191,withDiscount,withDiscount
2629,OFF-SU-10000192,3,50.004,-3.336,withDiscount,withDiscount
2630,OFF-ST-10003810,7,86.7825,11.392500000000002,withDiscount,withDiscount
2631,TEC-AC-10004938,32,2282.3012,-295.2688,withDiscount,withDiscount
2632,OFF-BI-10003397,10,95.85000000000001,-2.13,withDiscount,withDiscount
2633,OFF-AR-10001482,11,159.53699999999998,-87.633,withDiscount,withDiscount
2634,OFF-ADV-10004274,2,10.968,-11.292,withDiscount,withDiscount
2635,OFF-EN-10000128,10,286.91999999999996,-119.58000000000001,withDiscount,withDiscount
2636,FUR-CH-10000430,37,4229.359,1001.361,withDiscount,withDiscount
2637,FUR-BO-10001969,14,985.776,-566.8240000000001,withDiscount,withDiscount
2638,OFF-BI-10001359,27,10853.574,-1982.353,withDiscount,withDiscount
2639,TEC-AC-10004068,4,204.96,-106.68,withDiscount,withDiscount
2640,OFF-EN-10002985,21,289.08,-76.95,withDiscount,withDiscount
2641,OFF-BI-10000439,8,45.0216,11.4216,withDiscount,withDiscount
2642,OFF-PA-10004609,8,41.472,14.5152,withDiscount,withDiscount
2643,OFF-SU-10004650,9,142.464,-13.776,withDiscount,withDiscount
2644,OFF-ENE-10000516,2,26.112,-25.488,withDiscount,withDiscount
2645,OFF-AR-10002727,6,116.466,9.366,withDiscount,withDiscount
2646,TEC-STA-10000699,1,21.501,-20.799,withDiscount,withDiscount
2647,TEC-PH-10003945,3,244.684,-85.67599999999999,withDiscount,withDiscount
2648,OFF-SU-10004008,11,183.4272,52.74720000000001,withDiscount,withDiscount
2649,OFF-AR-10003481,20,52.480000000000004,5.904,withDiscount,withDiscount
2650,TEC-PH-10000342,6,239.436,-127.764,withDiscount,withDiscount
2651,OFF-ST-10002214,9,81.288,6.0966000000000005,withDiscount,withDiscount
2652,OFF-SU-10002543,19,330.2607,-120.6093,withDiscount,withDiscount
2653,OFF-PA-10004854,9,193.2,-41.7,withDiscount,withDiscount
2654,OFF-AR-10003190,3,6.912,0.6912,withDiscount,withDiscount
2655,TEC-PH-10000647,2,111.027,18.267,withDiscount,withDiscount
2656,OFF-BI-10002243,12,309.6445,107.685,withDiscount,withDiscount
2657,FUR-BO-10003007,6,659.016,95.076,withDiscount,withDiscount
2658,OFF-EN-10002406,3,28.26,-0.63,withDiscount,withDiscount
2659,OFF-BI-10001199,4,13.708,-4.9319999999999995,withDiscount,withDiscount
2660,OFF-BI-10004040,30,72.52,-6.734,withDiscount,withDiscount
2661,OFF-PA-10000595,3,54.816,17.8152,withDiscount,withDiscount
2662,OFF-KRA-10002828,2,18.312,-20.148,withDiscount,withDiscount
2663,OFF-ST-10001172,18,353.696,-21.0864,withDiscount,withDiscount
2664,FUR-CH-10001695,17,1085.5349999999999,-164.475,withDiscount,withDiscount
2665,OFF-AVE-10004404,4,14.004,-18.276,withDiscount,withDiscount
2666,TEC-KON-10001388,2,344.487,52.947,withDiscount,withDiscount
2667,OFF-LA-10004777,2,12.8,1.76,withDiscount,withDiscount
2668,OFF-LA-10001169,5,16.875,-11.925,withDiscount,withDiscount
2669,OFF-AR-10000203,10,34.24,3.8520000000000003,withDiscount,withDiscount
2670,OFF-SU-10000062,19,386.2596,-53.7804,withDiscount,withDiscount
2671,OFF-ST-10002471,5,396.9,39.6,withDiscount,withDiscount
2672,TEC-PH-10000303,10,3435.696,-254.60399999999998,withDiscount,withDiscount
2673,OFF-PA-10001289,20,620.16,224.808,withDiscount,withDiscount
2674,TEC-PH-10003891,11,1611.319,469.52,withDiscount,withDiscount
2675,FUR-FU-10002364,15,50.184,-28.413,withDiscount,withDiscount
2676,FUR-CH-10002117,20,1125.225,115.42439999999999,withDiscount,withDiscount
2677,FUR-BO-10003554,9,1166.157,-39.123,withDiscount,withDiscount
2678,TEC-BEL-10004386,1,23.184,-16.836,withDiscount,withDiscount
2679,OFF-AR-10000422,16,49.416,-6.887100000000001,withDiscount,withDiscount
2680,OFF-XER-10001429,1,3.951,-3.309,withDiscount,withDiscount
2681,OFF-EN-10003231,11,193.04999999999998,19.14,withDiscount,withDiscount
2682,TEC-AC-10000199,8,38.08,-2.856,withDiscount,withDiscount
2683,FUR-FU-10000975,6,135.648,-0.07200000000000001,withDiscount,withDiscount
2684,OFF-ST-10001346,11,564.96,-263.78000000000003,withDiscount,withDiscount
2685,FUR-FU-10004780,11,1015.122,-184.09799999999998,withDiscount,withDiscount
2686,FUR-FU-10004587,12,100.512,-27.6408,withDiscount,withDiscount
2687,OFF-BI-10001248,17,87.72,-48.28,withDiscount,withDiscount
2688,OFF-PA-10002259,6,53.712,18.7992,withDiscount,withDiscount
2689,TEC-PH-10002660,7,380.74399999999997,23.796499999999998,withDiscount,withDiscount
2690,OFF-EN-10004473,5,150.846,-80.304,withDiscount,withDiscount
2691,OFF-SME-10000880,1,3.231,-7.539,withDiscount,withDiscount
2692,FUR-NOV-10003257,2,47.064,-25.896,withDiscount,withDiscount
2693,OFF-PA-10004326,13,128.016,-64.254,withDiscount,withDiscount
2694,OFF-LA-10002596,5,30.375,6.075,withDiscount,withDiscount
2695,OFF-FA-10001135,2,3.168,-0.7128,withDiscount,withDiscount
2696,TEC-PH-10004554,5,692.718,175.218,withDiscount,withDiscount
2697,TEC-PH-10000586,4,211.168,18.4772,withDiscount,withDiscount
2698,OFF-LA-10002029,14,49.349999999999994,-17.85,withDiscount,withDiscount
2699,OFF-SU-10001690,8,136.2,-92.76,withDiscount,withDiscount
2700,OFF-HAR-10000495,2,7.488,-11.232,withDiscount,withDiscount
2701,FUR-FU-10001379,3,32.064,-12.8256,withDiscount,withDiscount
2702,FUR-BO-10000402,3,394.956,21.906,withDiscount,withDiscount
2703,OFF-BI-10001120,8,6425.969999999999,-1285.19,withDiscount,withDiscount
2704,OFF-AP-10001305,11,2893.545,782.542,withDiscount,withDiscount
2705,TEC-AC-10002014,4,151.74,57.3,withDiscount,withDiscount
2706,TEC-MOT-10001088,9,607.11,-501.51,withDiscount,withDiscount
2707,TEC-AC-10002647,2,170.24,53.2,withDiscount,withDiscount
2708,FUR-BO-10001834,1,72.48,-37.71,withDiscount,withDiscount
2709,OFF-FA-10001337,4,12.576,1.216,withDiscount,withDiscount
2710,OFF-ST-10002301,13,211.536,-50.2398,withDiscount,withDiscount
2711,OFF-AR-10000659,3,57.513,-2.4269999999999996,withDiscount,withDiscount
2712,OFF-EN-10000127,3,12.888,1.668,withDiscount,withDiscount
2713,OFF-PA-10000556,3,15.552,5.4432,withDiscount,withDiscount
2714,OFF-ST-10004668,15,604.656,-12.293999999999993,withDiscount,withDiscount
2715,OFF-AP-10001058,5,1119.24,83.943,withDiscount,withDiscount
2716,TEC-HEW-10001558,1,56.988,-41.322,withDiscount,withDiscount
2717,OFF-LA-10004484,19,62.775999999999996,20.4022,withDiscount,withDiscount
2718,OFF-EN-10001443,9,62.976,9.696,withDiscount,withDiscount
2719,FUR-TA-10002095,8,1375.674,-700.086,withDiscount,withDiscount
2720,OFF-AP-10003795,9,4078.52,952.4549999999999,withDiscount,withDiscount
2721,FUR-RUB-10000958,6,45.216,-17.064,withDiscount,withDiscount
2722,FUR-CH-10003968,19,1128.582,-58.2036,withDiscount,withDiscount
2723,OFF-CUI-10003993,1,111.384,-91.896,withDiscount,withDiscount
2724,OFF-ST-10002562,23,172.59199999999998,17.2592,withDiscount,withDiscount
2725,OFF-PA-10000944,3,70.4376,-4.8924,withDiscount,withDiscount
2726,OFF-LA-10001738,3,18.36,-6.3,withDiscount,withDiscount
2727,TEC-AC-10000303,5,159.96,25.993499999999997,withDiscount,withDiscount
2728,FUR-CH-10001871,29,2366.3082,-363.7518,withDiscount,withDiscount
2729,OFF-EN-10002003,4,20.592,4.152,withDiscount,withDiscount
2730,OFF-BI-10001658,31,391.244,-25.916799999999995,withDiscount,withDiscount
2731,TEC-PH-10000214,15,1665.764,444.015,withDiscount,withDiscount
2732,OFF-BI-10003392,3,23.712,-2.088,withDiscount,withDiscount
2733,OFF-PA-10004020,3,44.736,12.816,withDiscount,withDiscount
2734,OFF-TEN-10001160,3,60.159000000000006,-87.531,withDiscount,withDiscount
2735,OFF-SU-10002962,2,23.616,-5.624,withDiscount,withDiscount
2736,FUR-FU-10001142,15,301.86,-125.94,withDiscount,withDiscount
2737,OFF-AP-10003618,2,527.01,-189.75,withDiscount,withDiscount
2738,OFF-WIL-10001801,3,30.789,-25.551,withDiscount,withDiscount
2739,FUR-FU-10000735,6,527.796,-26.064,withDiscount,withDiscount
2740,OFF-AR-10002221,5,10.4,0.91,withDiscount,withDiscount
2741,FUR-CH-10001972,18,510.576,-25.823999999999998,withDiscount,withDiscount
2742,OFF-ST-10000355,16,93.3,-8.46,withDiscount,withDiscount
2743,OFF-BI-10000115,8,24.48,-22.56,withDiscount,withDiscount
2744,TEC-CO-10004976,2,145.5,-128.04,withDiscount,withDiscount
2745,OFF-EN-10004958,4,60.564,-19.476,withDiscount,withDiscount
2746,OFF-SU-10001476,6,79.296,5.856,withDiscount,withDiscount
2747,OFF-EN-10003000,2,66.528,22.128,withDiscount,withDiscount
2748,OFF-FA-10001045,13,90.4296,-27.3504,withDiscount,withDiscount
2749,FUR-FU-10002412,12,241.488,-8.112,withDiscount,withDiscount
2750,OFF-ST-10003994,8,377.472,-70.776,withDiscount,withDiscount
2751,FUR-HON-10001689,1,183.756,-275.634,withDiscount,withDiscount
2752,OFF-AP-10000108,4,1245.02,62.184,withDiscount,withDiscount
2753,OFF-AR-10003774,10,296.528,26.8281,withDiscount,withDiscount
2754,TEC-AC-10004414,13,2640.128,356.2926,withDiscount,withDiscount
2755,TEC-MA-10003261,9,632.952,219.85200000000003,withDiscount,withDiscount
2756,TEC-CO-10001846,6,727.688,-254.212,withDiscount,withDiscount
2757,OFF-FA-10002015,13,103.362,-53.028,withDiscount,withDiscount
2758,TEC-AC-10001767,9,287.928,-32.3919,withDiscount,withDiscount
2759,FUR-CH-10004860,18,1444.0140000000001,-264.56759999999997,withDiscount,withDiscount
2760,OFF-BI-10002353,33,203.808,-50.952000000000005,withDiscount,withDiscount
2761,TEC-AC-10001735,24,546.072,-58.727999999999994,withDiscount,withDiscount
2762,OFF-BOS-10000557,18,79.695,-95.265,withDiscount,withDiscount
2763,OFF-PA-10001166,22,183.55200000000002,63.18,withDiscount,withDiscount
2764,TEC-PH-10001066,10,5567.62,604.425,withDiscount,withDiscount
2765,OFF-AME-10002376,1,9.396,-5.184,withDiscount,withDiscount
2766,TEC-MA-10003631,5,659.362,-184.688,withDiscount,withDiscount
2767,OFF-EN-10003072,9,27.936,9.7776,withDiscount,withDiscount
2768,OFF-LA-10004576,5,17.46,-8.24,withDiscount,withDiscount
2769,TEC-PH-10004992,10,492.618,119.71799999999999,withDiscount,withDiscount
2770,OFF-PA-10002464,6,63.744,-2.4594000000000005,withDiscount,withDiscount
2771,OFF-EN-10002491,2,44.82,3.72,withDiscount,withDiscount
2772,FUR-FU-10000260,12,67.956,5.8248,withDiscount,withDiscount
2773,OFF-SAN-10003393,8,125.658,-245.622,withDiscount,withDiscount
2774,OFF-ST-10000496,2,17.832,-1.488,withDiscount,withDiscount
2775,OFF-ST-10003805,11,1852.84,115.8025,withDiscount,withDiscount
2776,FUR-FU-10001290,2,67.36,10.104,withDiscount,withDiscount
2777,FUR-FU-10000918,7,272.79,32.55,withDiscount,withDiscount
2778,FUR-FU-10000468,2,86.52,-106.02,withDiscount,withDiscount
2779,FUR-FU-10000065,10,219.78,-403.02,withDiscount,withDiscount
2780,OFF-AP-10001623,16,5439.46,-3173.184,withDiscount,withDiscount
2781,FUR-FU-10004778,11,156.97199999999998,-27.498,withDiscount,withDiscount
2782,OFF-FEL-10001630,1,62.343,-54.057,withDiscount,withDiscount
2783,OFF-BOS-10004950,7,43.344,-46.745999999999995,withDiscount,withDiscount
2784,TEC-CO-10002962,4,964.8720000000001,7.032000000000011,withDiscount,withDiscount
2785,FUR-SAF-10003402,1,18.804,-20.226,withDiscount,withDiscount
2786,OFF-LA-10004430,14,130.9425,42.7425,withDiscount,withDiscount
2787,FUR-TA-10001086,18,1763.084,-261.4232,withDiscount,withDiscount
2788,OFF-EN-10000061,5,44.244,4.584,withDiscount,withDiscount
2789,OFF-FA-10001561,10,17.44,2.8339999999999996,withDiscount,withDiscount
2790,OFF-FA-10004186,20,132.276,28.676,withDiscount,withDiscount
2791,OFF-EN-10003607,12,92.88,-46.56,withDiscount,withDiscount
2792,FUR-FU-10004074,30,567.5225,-3.077099999999999,withDiscount,withDiscount
2793,OFF-TEN-10004270,7,335.4,-519.3,withDiscount,withDiscount
2794,OFF-BI-10000006,24,358.4478,35.8878,withDiscount,withDiscount
2795,OFF-PA-10003640,6,108.216,-27.144,withDiscount,withDiscount
2796,TEC-OKI-10004735,10,1106.19,208.89,withDiscount,withDiscount
2797,FUR-FU-10003605,17,317.44440000000003,109.36439999999999,withDiscount,withDiscount
2798,TEC-PH-10004700,6,47.952,15.5844,withDiscount,withDiscount
2799,FUR-CH-10002091,16,2626.128,699.888,withDiscount,withDiscount
2800,OFF-AR-10003630,10,223.5,-138.6,withDiscount,withDiscount
2801,TEC-CO-10004756,4,853.344,-42.696,withDiscount,withDiscount
2802,FUR-BO-10004113,8,1632.7359999999999,396.416,withDiscount,withDiscount
2803,FUR-BO-10000786,7,933.471,269.661,withDiscount,withDiscount
2804,OFF-LA-10004058,12,67.5,-43.379999999999995,withDiscount,withDiscount
2805,OFF-PA-10000277,2,29.79,-16.71,withDiscount,withDiscount
2806,OFF-ACC-10002220,7,127.725,-126.375,withDiscount,withDiscount
2807,OFF-FA-10001877,8,47.424,-10.975999999999999,withDiscount,withDiscount
2808,TEC-AC-10001998,3,47.976,8.3958,withDiscount,withDiscount
2809,OFF-BOS-10002472,8,126.36,-95.4,withDiscount,withDiscount
2810,TEC-PH-10004188,13,259.896,-58.476600000000005,withDiscount,withDiscount
2811,FUR-FU-10002116,7,197.988,-262.3346,withDiscount,withDiscount
2812,OFF-AP-10002495,5,266.815,49.64,withDiscount,withDiscount
2813,TEC-AC-10000927,3,71.976,-8.997,withDiscount,withDiscount
2814,OFF-SU-10003537,23,370.575,2.865000000000001,withDiscount,withDiscount
2815,FUR-FU-10002107,11,19.624000000000002,5.8872,withDiscount,withDiscount
2816,OFF-AR-10002499,3,33.516,3.336,withDiscount,withDiscount
2817,OFF-ST-10003835,18,460.8,-48.42,withDiscount,withDiscount
2818,OFF-SME-10003530,1,78.996,-100.734,withDiscount,withDiscount
2819,OFF-AR-10002109,14,470.0908,-9.5496,withDiscount,withDiscount
2820,OFF-PA-10002120,3,131.904,47.8152,withDiscount,withDiscount
2821,OFF-BI-10004105,12,313.03,49.5096,withDiscount,withDiscount
2822,OFF-SME-10003047,5,19.575,-15.674999999999999,withDiscount,withDiscount
2823,TEC-PH-10004505,11,5831.75,-408.21750000000003,withDiscount,withDiscount
2824,OFF-BI-10004809,2,15.984,-6.696,withDiscount,withDiscount
2825,OFF-LA-10002107,12,100.3995,20.2395,withDiscount,withDiscount
2826,TEC-AC-10004108,15,2809.1800000000003,406.188,withDiscount,withDiscount
2827,OFF-ROG-10000332,5,36.0,-69.6,withDiscount,withDiscount
2828,TEC-CO-10003113,4,1156.9,-38.664,withDiscount,withDiscount
2829,OFF-PA-10000935,1,16.64,-2.5,withDiscount,withDiscount
2830,FUR-BO-10004199,5,359.475,-338.025,withDiscount,withDiscount
2831,OFF-AP-10004183,4,1086.16,-12.084,withDiscount,withDiscount
2832,TEC-AC-10004188,5,151.36200000000002,2.7620000000000005,withDiscount,withDiscount
2833,TEC-SAN-10000060,6,91.944,-112.716,withDiscount,withDiscount
2834,OFF-BI-10004876,3,2.502,-1.7514,withDiscount,withDiscount
2835,TEC-MA-10000232,4,140.232,-154.328,withDiscount,withDiscount
2836,TEC-PH-10001917,8,696.875,-116.345,withDiscount,withDiscount
2837,OFF-AR-10003373,19,470.89599999999996,41.2034,withDiscount,withDiscount
2838,TEC-PH-10001095,5,155.968,-65.832,withDiscount,withDiscount
2839,TEC-PH-10004871,11,396.432,-166.988,withDiscount,withDiscount
2840,OFF-IBI-10000440,2,7.866,-16.554,withDiscount,withDiscount
2841,TEC-AC-10000241,6,138.096,-43.824,withDiscount,withDiscount
2842,OFF-SU-10004361,5,55.24,-55.26,withDiscount,withDiscount
2843,FUR-BO-10001201,13,823.4,213.18,withDiscount,withDiscount
2844,OFF-SU-10002301,7,17.584,-4.1762,withDiscount,withDiscount
2845,FUR-FU-10000714,18,274.485,-15.495000000000001,withDiscount,withDiscount
2846,OFF-ST-10003816,18,2537.136,95.1426,withDiscount,withDiscount
2847,TEC-AC-10001907,8,167.6496,-6.3504,withDiscount,withDiscount
2848,OFF-FA-10004795,16,119.586,-61.373999999999995,withDiscount,withDiscount
2849,OFF-ELD-10001882,4,15.389999999999999,-15.09,withDiscount,withDiscount
2850,OFF-FA-10004248,9,32.472,7.7120999999999995,withDiscount,withDiscount
2851,OFF-PA-10000295,9,46.656,16.3296,withDiscount,withDiscount
2852,OFF-LA-10003435,23,150.2433,19.1433,withDiscount,withDiscount
2853,OFF-AP-10004168,1,445.237,-10.7331,withDiscount,withDiscount
2854,TEC-AC-10003861,3,134.096,-82.9845,withDiscount,withDiscount
2855,OFF-ST-10000649,5,62.8,3.925,withDiscount,withDiscount
2856,TEC-AC-10002130,2,33.984,2.244,withDiscount,withDiscount
2857,FUR-FU-10004888,8,71.232,-16.768,withDiscount,withDiscount
2858,FUR-BO-10001708,15,1621.05,-196.95,withDiscount,withDiscount
2859,FUR-CH-10000891,22,4167.76,-1042.272,withDiscount,withDiscount
